RID,POSTED_BY,BHK_NO,SQUARE_FT,BATH,BALCONY,ADDRESS,LONGITUDE,LATITUDE,PRICE_IN_LACS,Label,results
A2D64PE54FU972,Dealer,2 BHK,625.0,2.0,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,18.0,0,0
A1WFB999A4AQYK,Owner,3 BHK,9722.222222,2.0,2,"Karthikeya Nagar,Secunderabad",17.45,78.5,35.0,1,1
A3SXMGUQB2UYVW,Dealer,5 BHK,1165.076822,2.0,3,"Kanjur Marg (East),Maharashtra",18.96,72.82,160.0,0,0
A3B8RCEI0FXFI6,Owner,2 BHK,899.820036,2.0,0,"Rajopadhye Nagar,Kolhapur",16.7,74.23333000000001,30.0,0,0
A29Z5PI9BW2PU3,Dealer,2 BHK,2179.598954,2.0,2,"Marine Drive,Kochi",9.9800255,76.27530300000001,150.0,1,1
A39EBYCBC6A62Z,Owner,2 BHK,632.0779562999999,2.0,3,"Sekaran Nagar,Chennai",13.010897,80.224622,24.0,1,1
A204906HLJ443E,Owner,3 BHK,1090.059694,2.0,1,"Harrawala,Dehradun",30.322426,78.04108599999999,42.0,0,0
ACSKQVRP8V695,Owner,2 BHK,1080.246914,2.0,2,"Svr colony rd.no: 5,Kurnool",15.836503,78.018821,35.0,1,1
A2HLL8L5QELLLO,Owner,3 BHK,2500.0,3.0,2,"Gopalpura Bypass,Jaipur",26.878068,75.77985600000001,140.0,0,0
A35NWZIPF97EIS,Dealer,2 BHK,1824.034335,2.0,1,"Ambedkar Colony,Bangalore",13.073792999999998,77.794824,170.0,1,1
A6GKKTS24Q6V7,Owner,2 BHK,1700.276789,2.0,1,"Tukoganj,Indore",22.724352,75.878033,86.0,1,1
A1VTIVOTCXO7VO,Owner,3 BHK,497.95918370000004,2.0,2,"Raopura,Vadodara",22.282591,73.09303,12.2,1,1
A31W11VBMM1OQ0,Dealer,3 BHK,1014.301653,3.0,1,"Vijay Nagari,Lalitpur",24.690279999999998,78.41889,100.0,1,1
AC3ZR64550O35,Owner,2 BHK,1717.229536,2.0,0,"Bawadia Kalan,Bhopal",23.176444,77.44891700000001,60.0,1,1
A2X5PQ4WZBM0SZ,Owner,2 BHK,1267.779839,2.0,1,"Cbri Colony,Roorkee",29.862201000000002,77.903715,41.0,0,0
A3MP1RFOVTGCMI,Dealer,1 BHK,919.0899502999998,1.0,0,"Bhugaon,Pune",18.501279999999998,73.75016,61.0,1,1
AX9RG05FWB6BD,Owner,8 BHK,1650.2697560000001,3.0,3,"Zirakpur,Chandigarh",30.662283000000002,76.822397,52.0,0,0
A1DJ9FOEOA0WF1,Dealer,4 BHK,1051.524711,2.0,2,"Malad (East),Lalitpur",19.1758,72.8643,140.0,0,0
A1BPPXZZ5RTSS2,Dealer,1 BHK,1024.182077,1.0,1,"Hoodi,Bangalore",12.989436999999999,77.71780600000001,36.0,0,0
A1WMMANU9LCK2N,Owner,2 BHK,1100.0,2.0,1,"Frazer Town/Cleveland Town,Bangalore",12.997946,77.612863,88.0,1,1
A11S4NOJZGS28Q,Owner,2 BHK,2750.275028,2.0,2,"Botanical Garden,Surat",22.5593685,88.2880835,150.0,0,0
A3JHTGEVR4714V,Dealer,1 BHK,1625.301999,1.0,0,"Sector-74 Noida,Noida",28.577672999999997,77.389781,74.0,1,1
A31S5UIBZ9BBD1,Owner,3 BHK,800.0,3.0,1,"Garfa,Kolkata",22.504225,88.379757,30.0,0,0
A3PMBXZJ92K7GU,Owner,2 BHK,1432.033488,2.0,2,"Prafulla Kanan West,Kolkata",22.54111,88.33778000000001,130.0,1,1
A31R24ZA4DM11F,Dealer,3 BHK,1528.050644,2.0,2,"Wadala,Maharashtra",19.015576,72.85144100000001,280.0,0,0
AZ7VXEEOF0H40,Dealer,1 BHK,419.0419042,1.0,1,"Baner,Pune",18.558319,73.77588,41.9,1,1
A2VZV78X2V3RPE,Dealer,3 BHK,1165.126557,3.0,2,"UIT,Bhiwadi",28.2102,76.8606,29.0,1,1
A2IEI64V5JUHCF,Dealer,2 BHK,2278.571429,2.0,2,"Bolar,Mangalore",12.843852,74.845271,95.7,0,0
A19AJYWSXCFYBY,Dealer,2 BHK,1843.5374149999998,2.0,2,"Kundli,Sonipat",28.874383,77.113251,54.2,1,1
A2YXK01X9CDYGH,Dealer,3 BHK,1306.6771199999998,3.0,2,"Mira Road,Mumbai",19.283359,72.864964,100.0,0,0
A2SJ5U8LJCV18H,Dealer,3 BHK,1288.014311,3.0,3,"Zirakpur,Chandigarh",30.662283000000002,76.822397,36.0,0,0
AO41UUXDH3CO,Dealer,3 BHK,1820.0202219999999,2.0,1,"Goregaon (East),Lalitpur",19.1615,72.8731,450.0,1,1
A22A7OEB664QSC,Dealer,3 BHK,1465.273029,2.0,2,"Sector-8 Ulwe,Mumbai",19.216097,72.821721,150.0,1,1
A3T0XNCN34YSWE,Dealer,2 BHK,1782.178218,2.0,1,"Edapally,Kochi",9.930471,76.271273,90.0,0,0
A1I4UIBK83VV1Q,Owner,2 BHK,1344.743276,2.0,1,"Kengeri,Bangalore",12.919986999999999,77.489265,55.0,1,1
A394MHK3CSDGUV,Dealer,4 BHK,698.0306346,3.0,2,"Uttarahalli,Bangalore",12.90579,77.54264,31.9,0,0
A37YPYG4AUQFOT,Owner,2 BHK,883.0022074999999,2.0,2,"Mysore Road,Bangalore",12.96991,77.59796,52.0,1,1
A5R2B96GZWAE7,Dealer,2 BHK,635.0,2.0,1,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000001,25.4,0,0
A3RNVTDCBB0NFI,Dealer,4 BHK,1340.159615,3.0,2,"Hadapsar,Pune",18.49667,73.94167,89.0,1,1
A3SSH0YMILRQU2,Owner,3 BHK,1250.0,3.0,2,"Near leo classes,Surat",41.2234,-85.0111,30.0,0,0
AC4PLBII96SUC,Dealer,2 BHK,1150.1303480000001,2.0,0,"Ulwe,Maharashtra",18.973907999999998,73.02510600000001,75.0,1,1
A219LI5KK8V8R1,Dealer,1 BHK,886.7298944,1.0,1,"Goregaon (West),Mumbai",19.161955,72.839616,230.0,0,0
A3HRFH52UB70L7,Dealer,2 BHK,680.0552545,2.0,0,"Kolshet Road,Lalitpur",24.690279999999998,78.41889,64.0,1,1
A2PS4H0PABQYHG,Builder,7 BHK,919.5781147,7.0,2,"Gulmohar Colony,Bhopal",23.185601000000002,77.43543299999999,27.9,0,0
AP6HPIGX1SAAL,Dealer,1 BHK,1718.5238780000002,1.0,0,"Shankar Pada,Lalitpur",24.690279999999998,78.41889,190.0,1,1
A1YP0TYC0FPM73,Dealer,1 BHK,905.1186017000001,1.0,0,"Virar West,Lalitpur",19.4559,72.8114,43.5,1,1
A290S3VPH3P6VO,Builder,2 BHK,1609.756098,2.0,2,"Vaishali Nagar,Jaipur",26.91868,75.750399,66.0,0,0
A21CC82KBPT1JB,Dealer,2 BHK,1830.3774440000002,2.0,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,80.5,0,0
A3RNKSZ2W573RU,Owner,3 BHK,880.0993994999999,3.0,2,"Edapally,Kochi",9.930471,76.271273,42.5,0,0
A3N3QK4DKTL0FM,Owner,8 BHK,1525.79317,7.0,2,"KR Puram,Bangalore",13.010349,77.712151,63.0,1,1
A27WZVW45MRO01,Dealer,2 BHK,3400.2040119999997,2.0,1,"Sector 41 Faridabad,Faridabad",28.469744,77.289808,100.0,1,1
A2TIXE6PJOC7X2,Dealer,3 BHK,1025.077796,2.0,2,"Taloja Panchanand,Mumbai",18.96667,72.83333,56.0,1,1
AE5DR1HZNY9CV,Owner,2 BHK,1236.0040720000002,2.0,1,"Manganam,Kottayam",9.575948,76.55974,85.0,1,1
A3E3YJO2V3YZUM,Dealer,1 BHK,1469.335605,1.0,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,34.5,1,1
A1ER07TOX6RHSU,Dealer,2 BHK,389.6443515,2.0,1,"Virar West,Lalitpur",19.4559,72.8114,29.8,0,0
A3CP4FB1CZCRW3,Dealer,1 BHK,1361.049245,1.0,1,"Ulwe,Maharashtra",18.973907999999998,73.02510600000001,110.0,1,1
A1NXGRAQROM9AL,Dealer,2 BHK,1070.018093,2.0,2,"Danda,Lalitpur",25.759244,78.621641,550.0,0,0
A3AEB0UGBHU44M,Dealer,3 BHK,1211.973716,2.0,1,"Horamavu Agara,Bangalore",13.0318,77.6583,49.8,1,1
AECDRQB9XVYB4,Dealer,3 BHK,1350.048216,3.0,1,"Pimple Saudagar,Pune",18.5956,73.7981,84.0,0,0
A26IDKJAMW7IH8,Owner,2 BHK,752.0111927,2.0,2,"Sector-4 Vasundhara,Ghaziabad",28.659979999999997,77.37027900000001,43.0,1,1
A6IL98GAOECR5,Dealer,3 BHK,750.0534987999999,2.0,1,"Airoli,Lalitpur",19.159184,72.99378399999999,70.1,0,0
A2SAMAD4Y3UCT0,Dealer,2 BHK,2256.06317,2.0,2,"NIBM,Pune",18.475864,73.89000899999999,120.0,1,1
ARDU0AO7974KW,Owner,2 BHK,1205.37784,2.0,1,"Sayajipura,Vadodara",22.323406,73.24039499999999,26.0,0,0
A1W655J5ZE1Z33,Owner,5 BHK,796.9397514,3.0,2,"Kurunji Nagar,Chennai",13.09,80.27,50.0,1,1
A2YQJ44XCVYT0M,Dealer,4 BHK,1622.8220019999999,2.0,3,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,95.0,0,0
A3V9TJMGP2RNU3,Owner,3 BHK,1140.065147,2.0,1,"Koritepadu,Guntur",16.313876999999998,80.434836,35.0,1,1
A3L8MP3YA6U4R5,Owner,3 BHK,317.0289855,3.0,3,"Panki,Kanpur",26.462203999999996,80.239088,10.5,1,1
A37XRRE5STW4IV,Owner,5 BHK,949.9136442,2.0,0,"R V Desai Road,Vadodara",22.7156,73.2927,22.0,0,0
A3F2Y0NIGB5ZVR,Dealer,3 BHK,1423.636364,2.0,2,"Siddapura,Bangalore",12.953042,77.73264300000001,78.3,1,1
A1BQGB0OQWIFF9,Dealer,3 BHK,869.9686811,3.0,2,"Bhandup (West),Mumbai",19.147866,72.932609,150.0,0,0
A2WVF9ZQ068DN0,Dealer,3 BHK,1772.3622269999998,3.0,2,"Chembur,Mumbai",19.05871,72.89969,320.0,0,0
A1YUL9PCJR3JTY,Dealer,3 BHK,669.9384591,2.0,2,"kurla (west),Lalitpur",19.0713,72.883,86.0,1,1
AVM2B9N0UFA9H,Owner,3 BHK,1000.0,2.0,2,"Mangyawas,Jaipur",26.857412,75.74322099999999,29.0,1,1
A1QAJ948PN36II,Dealer,9 BHK,710.0031556,10.0,2,"Taloja,Mumbai",19.076057000000002,73.097319,45.0,0,0
AM9URRLZAF29K,Owner,2 BHK,1575.795777,2.0,2,"Sector 89 Faridabad,Faridabad",28.431903000000002,77.36482099999999,50.0,1,1
A1JQOC5JHYKZYL,Dealer,3 BHK,1177.971925,3.0,1,"Taleigao,Panaji",15.467770999999999,73.826033,120.0,0,0
A5FPPBPBAFJ2S,Dealer,3 BHK,1784.214945,3.0,0,"Anna Nagar,Chennai",13.0846,80.2179,170.0,1,1
A7TCUZ9EVNRS0,Dealer,2 BHK,2090.1529379999997,2.0,2,"Zirakpur,Chandigarh",30.662283000000002,76.822397,77.9,0,0
A3E93G4CH7SUFZ,Dealer,3 BHK,1378.2608699999998,3.0,1,"Kolapakkam,Chennai",13.007082,80.15149699999999,63.4,1,1
A3J30T6XOU0BWS,Dealer,3 BHK,1595.179015,3.0,2,"Sarjapur,Bangalore",12.86,77.786,90.0,0,0
A1RQQ2HWUGEUWA,Dealer,2 BHK,885.7142857000001,2.0,2,"Manapakkam,Chennai",13.0133,80.17286,46.5,0,0
A32MYPC8W71G18,Owner,3 BHK,1666.082076,2.0,3,"Akshaya Nagar,Bangalore",12.96991,77.59796,95.0,1,1
A21LJ23K0HFF10,Dealer,2 BHK,3285.014079,2.0,1,"Wadala East,Maharashtra",19.014858,72.8662,630.0,0,0
ABN71P7HPHNB5,Dealer,3 BHK,1020.0078460000001,3.0,3,"Mira Road,Mumbai",19.283359,72.864964,78.0,0,0
A6C3DDB4N0U5D,Owner,3 BHK,1250.0,2.0,3,"Sector-1 Vidhyadhar Nagar,Jaipur",26.959353000000004,75.77919399999999,55.0,1,1
A3OYJTGNJDH660,Dealer,2 BHK,472.0161834,2.0,2,"Kolshet Road,Mumbai",19.249861,72.96386600000001,70.0,1,1
A34G1IVU53D91O,Owner,3 BHK,820.256776,3.0,1,"Umargam,Valsad",20.278010000000002,72.84170999999999,23.0,0,0
A2TK2DJJ8PCIGE,Dealer,4 BHK,720.0460829,2.0,1,"Sector 17 Ulwe,Maharashtra",18.964489,73.019574,50.0,0,0
A3R7A2954ZKBZK,Owner,3 BHK,1019.974501,8.0,3,"Balagere,Bangalore",12.936869999999999,77.720248,72.0,0,0
A3AYK1I6RAHYR1,Dealer,3 BHK,2763.085182,2.0,2,"Sector-128 Noida,Noida",28.522931,77.357078,350.0,1,1
A2QYFW82MD0SY6,Dealer,4 BHK,1285.84287,2.0,2,"Poonam Gardens,Lalitpur",24.690279999999998,78.41889,100.0,1,1
A38MF3LIFBPX51,Dealer,5 BHK,2900.652647,2.0,2,"Kanke,Ranchi",23.35556,85.33471999999999,120.0,1,1
A3TTGKBYJCV8J6,Owner,2 BHK,6456.241033,2.0,1,"Verem,Goa",15.047865,74.258945,45.0,1,1
A1PKVDA89F3SQQ,Owner,3 BHK,649.9535747,8.0,3,"Shahunagar,Pune",18.52361,73.84778,35.0,1,1
AMFYR0T3ZCY8S,Dealer,3 BHK,1625.301999,2.0,1,"Noida Sector-150 ATS Le Grandiose,Noida",28.530661,77.372736,74.0,0,0
A2E58SOV509OGK,Owner,2 BHK,850.0772798,2.0,1,"Sector-129 Noida,Noida",28.507372999999998,77.386719,44.0,1,1
A3JPZKLKXNZHIE,Owner,2 BHK,1045.150502,2.0,2,"New Mehul Nagar,Jamnagar",22.47,70.07,25.0,0,0
ABXZ7V8DVN5ZO,Owner,2 BHK,1150.22656,2.0,1,"Rampur Ghana,Amroha",28.858273999999998,78.465166,33.0,0,0
A2GTW6FM6DRZSZ,Owner,4 BHK,1254.0640970000002,2.0,3,"ITI Layout,Bangalore",12.96991,77.59796,81.0,0,0
A3C2F0J9YACVB1,Dealer,2 BHK,2100.006614,2.0,2,"Cuffe Parade,Lalitpur",18.9147285,72.8202265,1270.0,1,1
A1ZN56A70GEGN7,Dealer,2 BHK,1100.046318,2.0,3,"Sector 5 Ulwe,Lalitpur",22.575343,88.433715,95.0,0,0
A12NVPFJVS0EQW,Dealer,3 BHK,1332.149201,3.0,2,"Dhanori,Pune",18.578765,73.890693,90.0,1,1
A3ULMCBO9WAN2L,Dealer,3 BHK,1289.62536,3.0,2,"Sarjapur,Bangalore",12.86,77.786,89.5,0,0
A2H92JBMYI97KA,Owner,9 BHK,1350.135014,12.0,2,"Sahibabad,Ghaziabad",28.6711,77.3683,45.0,1,1
A3F9CMU8KNAY1M,Owner,3 BHK,880.0433252,3.0,0,"Jwalapur,Haridwar",29.9243,78.1076,32.5,0,0
A1PRJJ5NR4VTAK,Owner,3 BHK,1079.913607,2.0,2,"Satya Nagar,Bhubaneswar",20.2814,85.849075,40.0,1,1
A1Z5TMUGWOQ1Z5,Owner,3 BHK,1279.863481,2.0,1,"Sector-134 Noida,Noida",28.5041,77.381557,60.0,1,1
AX5JZLRL9KN9B,Dealer,1 BHK,457.32117400000004,1.0,1,"Evershine Nagar,Mumbai",24.090195,87.990011,170.0,0,0
A21VIUWL12CNEL,Dealer,2 BHK,1884.210526,2.0,1,"Sushant Golf City,Lucknow",26.781747999999997,81.006714,71.6,1,1
A2QOP0L8VG843A,Dealer,3 BHK,1600.0,3.0,3,"Sector-8 Ulwe,Maharashtra",19.216097,72.821721,120.0,0,0
ALIU1R2MJQ53F,Owner,2 BHK,900.090009,2.0,1,"Sonarpur,Kolkata",22.4426,88.4304,40.0,0,0
A1N0AEOEZV7ZWM,Builder,2 BHK,1281.553398,2.0,2,"Baker Hill,Kottayam",9.594191,76.52426899999999,66.0,1,1
A36JCWHDZW0JXY,Owner,4 BHK,702.202362,2.0,0,"Alok Nagar,Indore",22.72056,75.84722,22.0,1,1
A1B40VHNFY129X,Dealer,2 BHK,1093.135111,2.0,2,"Balewadi,Pune",18.097689000000003,74.735239,75.0,0,0
A22LUAIE4SMPGZ,Owner,3 BHK,1098.283931,2.0,2,"Bhuwana,Udaipur",24.617977,73.708104,35.2,1,1
A3OE43295RWN74,Dealer,4 BHK,1750.996256,2.0,2,"Rajaji Nagar,Bangalore",12.9847,77.5491,290.0,0,0
A3OK0COYMR9WUK,Dealer,2 BHK,1109.877913,2.0,2,"Ajmer Road,Jaipur",26.928784999999998,75.828002,20.0,1,1
A1ZP3UHZXPLJ0U,Dealer,3 BHK,621.1180124,3.0,2,"Salap,Kolkata",22.614897,88.266824,16.0,0,0
A3JV57W80SI5MX,Dealer,2 BHK,630.0630062999999,2.0,2,"Virar West,Lalitpur",19.4559,72.8114,28.0,1,1
AD6KPEXEHEH5N,Dealer,4 BHK,1100.3521130000001,3.0,2,"Mansarovar Extension,Jaipur",26.8626,75.7633,25.0,0,0
A133OLJFP564T1,Dealer,3 BHK,366.34230110000004,2.0,2,"Hinjewadi,Pune",18.5853,73.7413,32.0,0,0
A1HOXKR7OKJ1X1,Dealer,3 BHK,2132.687763,2.0,1,"Borivali (East),Lalitpur",19.235,72.8598,370.0,0,0
A2CFWPZX3VUF64,Owner,5 BHK,1330.180313,2.0,2,"palm avenue,Kolkata",22.54111,88.33778000000001,90.0,0,0
AUFES5GU717KT,Dealer,3 BHK,1260.126013,3.0,3,"Modinagar,Hapur",28.72795,77.78473000000001,28.0,0,0
A1BMZEA51ZR6JD,Dealer,3 BHK,1424.332344,2.0,2,"NH-8,Dharuhera",12.973237,77.64685899999999,24.0,1,1
A2MFQXDIPFDXGX,Owner,1 BHK,888.0308880000001,1.0,0,"Neeladri Nagar,Bangalore",12.986987,77.736436,46.0,1,1
A2N3BRPS0NS7FF,Owner,3 BHK,983.8369642000001,2.0,1,"Ajmer Road,Jaipur",26.928784999999998,75.828002,28.0,0,0
AYGJ96W5KQMUJ,Dealer,3 BHK,3400.3548200000005,3.0,2,"Anjanapura,Bangalore",12.96991,77.59796,230.0,0,0
A2A0LMJKSRTKY2,Owner,9 BHK,565.1105651,3.0,3,"Revdanda,Raigad",18.5536,72.9256,23.0,0,0
A2XA2823X5EPKE,Dealer,2 BHK,1454.898157,2.0,2,"Suraksha Nagar,Bangalore",20.098413,79.10786,75.0,1,1
A265ZN83B11MSQ,Dealer,8 BHK,1019.9652779999999,8.0,3,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,94.0,1,1
A1804Z5697O7SX,Owner,2 BHK,1435.956347,2.0,1,"Jagatpura,Jaipur",26.832353,75.841749,50.0,1,1
A25XCB9AMF34AE,Owner,3 BHK,1042.0112470000001,3.0,2,"Akshayanagara West,Bangalore",12.96991,77.59796,63.0,1,1
A15YB0DWQ815SY,Owner,7 BHK,1370.16094,3.0,2,"Kasavanhalli,Bangalore",12.9077,77.6755,63.0,1,1
A1ESKQMRVT5AAR,Dealer,2 BHK,1110.0148,2.0,2,"Sector-18 Ulwe,Mumbai",18.973907999999998,73.02510600000001,90.0,0,0
A4WQ5WJZMLUQG,Dealer,3 BHK,1009.1835699999999,3.0,2,"Sector 10 Kharghar,Lalitpur",19.033956,73.075342,100.0,1,1
A2H6LERTQ3PHEU,Owner,3 BHK,1400.367309,2.0,1,"Shaheed Nagar,Bhopal",23.260765,77.386515,30.5,0,0
A3B4KVOTQT9TII,Dealer,2 BHK,1250.0,2.0,2,"Mulund (West),Lalitpur",19.1759,72.9522,180.0,1,1
A30T3R2JOVEVDP,Owner,2 BHK,1410.039481,2.0,1,"Mico Layout,Bangalore",12.911464,77.604916,75.0,0,0
A10CF04CJZC05F,Owner,3 BHK,998.003992,3.0,2,"Medavakkam,Chennai",12.91716,80.19287,55.0,1,1
A281NPSIMI1C2R,Dealer,2 BHK,54225.69614,2.0,2,"Thane West,Lalitpur",19.18,72.96333,9990.0,0,0
A25OQMK5WR76P8,Dealer,3 BHK,1300.070274,2.0,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,37.0,1,1
A1BRY47PU9CIX9,Owner,3 BHK,1299.013712,3.0,3,"Ashiyana Colony,Lucknow",26.784408000000003,80.916026,54.0,0,0
A31I1DOABV0APB,Owner,3 BHK,540.1026195000001,3.0,2,"Sarasnagar,Ahmednagar",19.08333,74.73333000000001,20.0,1,1
A60Q11ZYE2U42,Owner,2 BHK,650.0101563999999,2.0,0,"Narhe,Pune",18.442587,73.829832,32.0,0,0
A28RREP03HJZGU,Owner,3 BHK,900.090009,2.0,2,"New Palasia,Indore",22.715073,75.879428,40.0,1,1
A8VBKZI1OHE8W,Owner,2 BHK,1250.0,2.0,1,"Sector-3 Bahadurgarh,Bahadurgarh",19.000869,73.118903,35.0,1,1
A1K3CH8AIXM7DE,Dealer,5 BHK,990.0990098999999,2.0,2,"Sector-35G Kharghar,Lalitpur",24.690279999999998,78.41889,85.0,0,0
A2M3MWB9QHGZ97,Owner,3 BHK,1200.0,3.0,2,"Alwar Bhiwadi Road,Bhiwadi",28.21,76.87,24.0,1,1
A1KV2HEQG5N86S,Owner,4 BHK,1603.354711,3.0,1,"1st Block HRBR Layout,Bangalore",13.037343,77.628291,130.0,0,0
AJXMQ2116MJER,Dealer,5 BHK,1149.330925,2.0,1,"Jijamata Nagar,Lalitpur",18.019094,76.067382,140.0,0,0
A1WVOM1UQU9ZN0,Dealer,2 BHK,2485.659656,2.0,2,"Sector-66A Mohali,Mohali",30.661103999999998,76.746082,130.0,1,1
A2W3RO3ZLLX9N9,Owner,2 BHK,750.1071582000001,2.0,1,"Kestopur,Kolkata",22.605438,88.422084,35.0,1,1
AL619MA80I8RE,Dealer,2 BHK,1400.070004,2.0,2,"Camp,Pune",18.52361,73.84778,160.0,0,0
AI2GIQN8ANTOL,Owner,2 BHK,1099.807534,2.0,1,"Babusapalaya,Bangalore",12.96991,77.59796,40.0,1,1
A1WLOJBYGZ49HL,Owner,2 BHK,1380.138014,2.0,2,"Sector-79 Noida,Noida",28.558047,77.392752,92.0,0,0
A2LUSYXY8NXYKW,Owner,2 BHK,900.9009009,2.0,2,"Talpur,Bhilai",21.17549,81.31277299999999,7.0,1,1
A2QDN143KAZK6T,Dealer,3 BHK,1385.224274,3.0,1,"Sector-120 Noida,Noida",28.585757,77.396668,63.0,0,0
A1TWAHERFJW5PH,Dealer,2 BHK,1820.0202219999999,2.0,1,"Goregaon (East),Maharashtra",19.1615,72.8731,450.0,1,1
A2G0773XS6R763,Dealer,2 BHK,325.03372989999997,2.0,1,"Nalasopara (West),Mumbai",18.96667,72.83333,26.5,0,0
A3UE3WHLZLCMBH,Dealer,3 BHK,2026.9025239999999,3.0,2,"Sector-82 Mohali,Mohali",30.654128000000004,76.732427,110.0,0,0
A37QU23QG5SC48,Owner,2 BHK,1664.402174,2.0,2,"Sodepur,Kolkata",22.69995,88.390833,49.0,0,0
A3G5N7REKFVX0M,Dealer,4 BHK,2060.262683,2.0,3,"Kharadi,Pune",18.5438,73.9438,160.0,0,0
AEUTF9X5A9RE8,Dealer,3 BHK,1721.170396,3.0,3,"Ardendale,Bangalore",50.817397,4.42145,90.0,0,0
A2T7GZ74MZI0MN,Dealer,2 BHK,1200.0331039999999,2.0,2,"Oshiwara,Lalitpur",24.690279999999998,78.41889,290.0,1,1
A117ST5ZLY9YNK,Dealer,3 BHK,2600.104004,3.0,3,"1st Block Jayanagar,Bangalore",26.696758000000003,90.513797,450.0,1,1
A1EB9417KLZ2TZ,Dealer,3 BHK,1476.173415,7.0,3,"Sector 75 Faridabad,Faridabad",28.365512,77.34630600000001,41.2,0,0
A29QXI9MWCVO7Q,Owner,2 BHK,1070.090958,2.0,2,"Sector-137 Noida,Noida",28.506453999999998,77.40956800000001,60.0,1,1
A3I7PE5X2MB9JY,Owner,2 BHK,1200.0,2.0,1,"Sakkardara,Nagpur",21.124831,79.115257,60.0,0,0
AFSPO2KS1G8R1,Dealer,3 BHK,300.3102105,3.0,2,"Wadala East,Maharashtra",19.014858,72.8662,91.0,1,1
A37V4NXX3SP40T,Dealer,3 BHK,1300.236407,3.0,3,"Narendra Nagar Extension,Lalitpur",21.105779000000002,79.078497,55.0,1,1
A1X5X96K9B3OVC,Dealer,4 BHK,675.0,2.0,2,"Badlapur,Mumbai",18.96667,72.83333,27.0,1,1
AAUFOYF14DK7D,Owner,2 BHK,720.1355549,2.0,2,"Kankhal,Haridwar",29.892311,78.000723,25.5,1,1
A2EY93D9MVNN7J,Dealer,2 BHK,1183.651805,2.0,1,"Midhilapuri Vuda Colony,Visakhapatnam",17.7,83.25,44.6,1,1
A183EVXVRWRXXI,Owner,3 BHK,999.0917347999999,3.0,2,"Sector-49 Noida,Noida",28.564519,77.366816,55.0,0,0
A23YGAIIIVTXEJ,Owner,2 BHK,1275.214468,2.0,1,"Ramanashree Enclave,Bangalore",12.96635,77.594999,55.0,1,1
A2HTJUCMBERC1Q,Dealer,3 BHK,739.98469,2.0,1,"Mira Road,Mumbai",19.283359,72.864964,58.0,0,0
A1IATV65IYNK96,Dealer,2 BHK,1382.033564,2.0,1,"Singasandra,Bangalore",12.879728,77.650297,56.0,0,0
A2KFSQ6G9DRK95,Dealer,2 BHK,1369.2558900000001,2.0,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,58.7,1,1
A38XW60U7T36B1,Owner,2 BHK,561.1455107999999,2.0,1,"Nanakheda,Ujjain",23.244183,76.059106,14.5,0,0
A1OTPJIWASFMLO,Dealer,2 BHK,475.1722499,2.0,0,"Laxmi Nagar,Mumbai",22.281215,70.789479,100.0,1,1
AY6T6TT8HNYT5,Dealer,2 BHK,1040.098536,2.0,0,"Mira Road East,Lalitpur",19.2836,72.8675,76.0,0,0
A17JWZK2O34FS2,Dealer,3 BHK,2012.072435,3.0,2,"HRBR Layout,Bangalore",13.037343,77.628291,250.0,1,1
A2KYPW9FX7BZJR,Dealer,3 BHK,1057.697393,2.0,1,"Ashok Nagar Kandivali,Lalitpur",12.97038,77.611368,200.0,0,0
A2BWJE33YXG4L,Dealer,2 BHK,1845.01845,3.0,3,"Sector 7 Kharghar,Lalitpur",19.035407,73.065449,230.0,1,1
A1X6HMGTDRQ95B,Owner,3 BHK,1380.065717,3.0,3,"Karan Para,Rajkot",22.29115,70.805418,63.0,1,1
A36J0VHZ1295R4,Dealer,3 BHK,1881.04622,3.0,1,"Andheri (East),Maharashtra",19.1145,72.8712,210.0,0,0
A20DKKB9S1EKJA,Owner,2 BHK,11000.34376,2.0,1,"Karanodai,Chennai",13.252329999999999,80.163376,320.0,1,1
A3VL263FW0O1JL,Owner,2 BHK,1290.3225810000001,2.0,1,"PAL,Surat",21.17,72.83,50.0,0,0
A2WWB48WU61DO3,Dealer,3 BHK,714.8984843999999,3.0,1,"Marsur,Bangalore",12.928575,77.58572099999999,25.0,0,0
AAKO51858RQVQ,Dealer,2 BHK,959.9232061,2.0,1,"Kattupakkam,Chennai",13.042089,80.124264,40.0,1,1
A1JMCY0XKUXT6X,Dealer,4 BHK,1349.948079,3.0,2,"New Town,Kolkata",22.5922,88.484911,65.0,1,1
A14BY8J0TQIBV1,Dealer,2 BHK,2000.0,2.0,1,"Andheri MIDC,Lalitpur",24.690279999999998,78.41889,270.0,0,0
A29VDP5XCJV6RY,Dealer,1 BHK,1563.166122,1.0,1,"Raghunathpur,Bhubaneswar",20.383131,85.826355,110.0,1,1
A10OUSNLYGG1SD,Dealer,2 BHK,600.035823,2.0,0,"Naigaon (East),Mumbai",19.35269,72.864824,33.5,0,0
